SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,4025 W Monroe St,Chicago,IL,60624,10000,,,CHI - West Garfield Park,,2613,,84,,,Active,,,http://www.redfin.com/IL/Chicago/4025-W-Monroe-St-60624/home/108276201,MRED,11158992,N,Y,41.879502,-87.726598
MLS Listing,,Vacant Land,4015 W Monroe St,Chicago,IL,60624,2000,,,CHI - West Garfield Park,,2613,,84,,,Active,,,http://www.redfin.com/IL/Chicago/4015-W-Monroe-St-60624/home/17557434,MRED,11158963,N,Y,41.8795083,-87.7262113
MLS Listing,,Vacant Land,4651 W Maypole Ave,Chicago,IL,60644,175000,,,CHI - Austin,,24829,,84,,,Active,,,http://www.redfin.com/IL/Chicago/4651-W-Maypole-Ave-60644/home/113069256,MRED,11158938,N,Y,41.884103,-87.742557
MLS Listing,,Vacant Land,4013 W Arthington St,Chicago,IL,60624,10000,,,CHI - West Garfield Park,,3049,,84,,,Active,,,http://www.redfin.com/IL/Chicago/4013-W-Arthington-St-60624/home/13254037,MRED,11158899,N,Y,41.8697634,-87.7260101
MLS Listing,,Vacant Land,4220 W Jackson Blvd,Chicago,IL,60624,10000,,,CHI - West Garfield Park,,3049,,84,,,Active,,,http://www.redfin.com/IL/Chicago/4220-W-Jackson-Blvd-60624/home/18679133,MRED,11158795,N,Y,41.877265,-87.731328
MLS Listing,,Vacant Land,1318 S Springfield Ave,Chicago,IL,60623,10000,,,CHI - North Lawndale,,3049,,84,,,Active,,,http://www.redfin.com/IL/Chicago/1318-S-Springfield-Ave-60623/unit-C/home/18243258,MRED,11158762,N,Y,41.8637749,-87.7230405
MLS Listing,,Single Family Residential,2711 W Warren Blvd,Chicago,IL,60612,638900,4,3.5,CHI - East Garfield Park,2500,2774,1980,84,256,,Active,,,http://www.redfin.com/IL/Chicago/2711-W-Warren-Blvd-60612/home/13259287,MRED,11158341,N,Y,41.8817911,-87.6943006
MLS Listing,,Condo/Co-op,38 Harrison St #1,Oak Park,IL,60304,129900,1,1.0,Oak Park,900,,1923,85,144,283,Active,,,http://www.redfin.com/IL/Oak-Park/38-Harrison-St-60304/unit-1/home/12650986,MRED,11156102,N,Y,41.8729016,-87.7761834
MLS Listing,,Multi-Family (2-4 Unit),2917 W Monroe St,Chicago,IL,60612,468900,5,3.0,CHI - East Garfield Park,,3049,1908,85,,,Active,,,http://www.redfin.com/IL/Chicago/2917-W-Monroe-St-60612/home/13259830,MRED,11156830,N,Y,41.879865,-87.699467
MLS Listing,,Multi-Family (2-4 Unit),208 N Kolin Ave,Chicago,IL,60624,400000,9,3.0,CHI - West Garfield Park,,,1905,86,,,Active,,,http://www.redfin.com/IL/Chicago/208-N-Kolin-Ave-60624/home/13262181,MRED,11156009,N,Y,41.883744,-87.7346046
MLS Listing,,Multi-Family (2-4 Unit),2635 W 23rd Pl,Chicago,IL,60608,285000,6,3.0,CHI - South Lawndale,,3049,1891,87,,,Active,,,http://www.redfin.com/IL/Chicago/2635-W-23rd-Pl-60608/home/13231218,MRED,11148196,N,Y,41.8490508,-87.6918749
MLS Listing,,Vacant Land,5451-53 W Ohio St,Chicago,IL,60644,80000,,,CHI - Austin,,3920,,87,,,Active,,,http://www.redfin.com/IL/Chicago/5451-W-Ohio-St-60644/home/147802744,MRED,11154355,N,Y,41.89081,-87.7624793
MLS Listing,,Vacant Land,3516 W Walnut St,Chicago,IL,60624,40000,,,CHI - East Garfield Park,,1742,,87,,,Active,,,http://www.redfin.com/IL/Chicago/3516-W-Walnut-St-60624/home/147713179,MRED,11154337,N,Y,41.885702,-87.714336
MLS Listing,,Vacant Land,5328 W Adams St,Chicago,IL,60644,33000,,,CHI - Austin,,3920,,87,,,Active,,,http://www.redfin.com/IL/Chicago/5328-W-Adams-St-60644/home/21871157,MRED,11154128,N,Y,41.878689,-87.758853
MLS Listing,,Single Family Residential,226 N Austin Blvd,Oak Park,IL,60302,427000,4,2.5,Oak Park,2646,6446,1893,91,161,,Active,,,http://www.redfin.com/IL/Oak-Park/226-N-Austin-Blvd-60302/home/13267951,MRED,11151275,N,Y,41.8849507,-87.7751418
MLS Listing,,Single Family Residential,4828 W Race Ave,Chicago,IL,60644,269000,4,2.5,CHI - Austin,2200,4687,1875,91,122,,Active,,,http://www.redfin.com/IL/Chicago/4828-W-Race-Ave-60644/home/13265938,MRED,11150372,N,Y,41.890661,-87.7468263
MLS Listing,,Multi-Family (2-4 Unit),4717 W Harrison St,Chicago,IL,60644,200000,5,2.0,CHI - Austin,,2613,1902,92,,,Active,,,http://www.redfin.com/IL/Chicago/4717-W-Harrison-St-60644/home/13254817,MRED,11149938,N,Y,41.8729517,-87.743288
MLS Listing,,Multi-Family (2-4 Unit),3907 W Jackson Blvd,Chicago,IL,60624,235000,7,3.0,CHI - West Garfield Park,,,1913,92,,,Active,,,http://www.redfin.com/IL/Chicago/3907-W-Jackson-Blvd-60624/home/13257877,MRED,11149882,N,Y,41.8768529,-87.7234579
MLS Listing,,Multi-Family (2-4 Unit),211 N Kildare Ave,Chicago,IL,60624,220000,7,4.0,CHI - West Garfield Park,,4791,1880,92,,,Active,,,http://www.redfin.com/IL/Chicago/211-N-Kildare-Ave-60624/home/13262330,MRED,11149825,N,Y,41.88384,-87.732786
MLS Listing,,Condo/Co-op,234 W Polk St #3303,Chicago,IL,60607,860000,2,3.0,CHI - Near West Side,,,2023,92,,785,Active,,,http://www.redfin.com/IL/Chicago/3303-W-Polk-St-60624/unit-3303/home/175620417,MRED,11149287,N,Y,41.8706366,-87.7085059
MLS Listing,,Condo/Co-op,234 W Polk St #3101,Chicago,IL,60607,960000,2,2.0,CHI - Near West Side,,,2023,92,,844,Active,,,http://www.redfin.com/IL/Chicago/3101-W-Polk-St-60612/unit-3101/home/175620416,MRED,11149289,N,Y,41.8707733,-87.7035351
MLS Listing,,Condo/Co-op,234 W Polk St #3311,Chicago,IL,60607,430000,1,1.0,CHI - Near West Side,,,2023,92,,390,Active,,,http://www.redfin.com/IL/Chicago/3311-W-Polk-St-60624/unit-3311/home/175620381,MRED,11149273,N,Y,41.8705911,-87.7089578
MLS Listing,,Condo/Co-op,234 W Polk St #2705,Chicago,IL,60607,775000,2,2.0,CHI - Near West Side,,,2023,92,,732,Active,,,http://www.redfin.com/IL/Chicago/2705-W-Polk-St-60612/unit-2705/home/175620379,MRED,11149282,N,Y,41.8709848,-87.6938573
MLS Listing,,Multi-Family (2-4 Unit),4113 W Maypole Ave,Chicago,IL,60624,269000,9,3.0,CHI - West Garfield Park,,,1897,92,,,Active,,,http://www.redfin.com/IL/Chicago/4113-W-Maypole-Ave-60624/home/13262174,MRED,11148816,N,Y,41.8844673,-87.7288847
MLS Listing,,Single Family Residential,2929 W Warren Blvd,Chicago,IL,60612,69900,3,1.0,CHI - East Garfield Park,800,2953,1900,92,87,,Active,,,http://www.redfin.com/IL/Chicago/2929-W-Warren-Blvd-60612/home/13259759,MRED,11148267,N,Y,41.881693,-87.69987
MLS Listing,,Multi-Family (2-4 Unit),2614 W 24th St,Chicago,IL,60623,337000,7,5.0,CHI - South Lawndale,,,,93,,,Active,,,http://www.redfin.com/IL/Chicago/2614-W-24th-St-60608/unit-2ND/home/13230992,MRED,11148100,N,Y,41.8485326,-87.6911818
MLS Listing,,Vacant Land,,Chicago,IL,60624,12500,,,CHI - West Garfield Park,,5662,,93,,,Active,,,http://www.redfin.com/IL/Chicago/Undisclosed-address-60624/home/147908914,MRED,11148001,N,Y,41.871438,-87.730037
MLS Listing,,Single Family Residential,1659 S Saint Louis Ave,Chicago,IL,60623,249000,3,2.5,CHI - North Lawndale,2100,6272,2005,93,119,,Active,,,http://www.redfin.com/IL/Chicago/1659-S-St-Louis-Ave-60623/home/144509935,MRED,11147551,N,Y,41.8572969,-87.7124702
MLS Listing,,Multi-Family (2-4 Unit),2718 W Monroe St,Chicago,IL,60612,679999,8,5.0,CHI - East Garfield Park,,,1900,94,,,Active,,,http://www.redfin.com/IL/Chicago/2718-W-Monroe-St-60612/home/12556573,MRED,11146116,N,Y,41.8804016,-87.6946086
MLS Listing,,Single Family Residential,2518 S Homan Ave,Chicago,IL,60623,90000,5,3.0,CHI - South Lawndale,2310,3005,1890,97,39,,Active,,,http://www.redfin.com/IL/Chicago/2518-S-Homan-Ave-60623/home/14149154,MRED,11144348,N,Y,41.8456649,-87.7102165
MLS Listing,,Multi-Family (2-4 Unit),3310 W Monroe St,Chicago,IL,60624,360000,8,4.0,CHI - East Garfield Park,,,1907,97,,,Active,,,http://www.redfin.com/IL/Chicago/3310-W-Monroe-St-60624/unit-1/home/13258169,MRED,11144024,N,Y,41.8798842,-87.708976
MLS Listing,,Multi-Family (2-4 Unit),1243 S 61st Ave,Cicero,IL,60804,399900,6,3.0,Cicero,,3920,1961,99,,,Active,,,http://www.redfin.com/IL/Cicero/1243-S-61st-Ave-60804/home/13242589,MRED,11142633,N,Y,41.8639279,-87.7763044
MLS Listing,,Multi-Family (2-4 Unit),1912 S Avers Ave,Chicago,IL,60623,250000,5,2.5,CHI - North Lawndale,,4791,1900,99,,,Active,,,http://www.redfin.com/IL/Chicago/1912-S-Avers-Ave-60623/unit-1FL/home/13234515,MRED,11141566,N,Y,41.8546415,-87.7213599
MLS Listing,,Vacant Land,524 N Trumbull Ave,Chicago,IL,60624,75000,,,CHI - Humboldt Park,,2613,,100,,,Active,,,http://www.redfin.com/IL/Chicago/524-N-Trumbull-Ave-60624/home/17557384,MRED,11141281,N,Y,41.891039,-87.712863
MLS Listing,,Vacant Land,3804 W Ohio St,Chicago,IL,60624,75000,,,CHI - Humboldt Park,,3049,,100,,,Active,,,http://www.redfin.com/IL/Chicago/3804-W-Ohio-St-60624/unit-1/home/145071379,MRED,11141278,N,Y,41.8919962,-87.7213845
MLS Listing,,Vacant Land,3031 W 5th Ave,Chicago,IL,60612,75000,,,CHI - East Garfield Park,,3049,,100,,,Active,,,http://www.redfin.com/IL/Chicago/3031-W-5th-Ave-60612/home/17557591,MRED,11141275,N,Y,41.8791439,-87.702231
MLS Listing,,Vacant Land,3109 W 5th Ave,Chicago,IL,60612,75000,,,CHI - East Garfield Park,,2613,,100,,,Active,,,http://www.redfin.com/IL/Chicago/3109-W-5th-Ave-60612/home/145071378,MRED,11141276,N,Y,41.878644,-87.704076
MLS Listing,,Vacant Land,3254 W Douglas Blvd,Chicago,IL,60623,99000,,,CHI - North Lawndale,,,,100,,,Active,,,http://www.redfin.com/IL/Chicago/3254-W-Douglas-Blvd-60623/home/147873030,MRED,11140273,N,Y,41.8632973,-87.7077304
MLS Listing,,Vacant Land,535 N Sawyer Ave,Chicago,IL,60624,49000,,,CHI - Humboldt Park,,3049,,100,,,Active,,,http://www.redfin.com/IL/Chicago/535-N-Sawyer-Ave-60624/home/21871898,MRED,11140267,N,Y,41.891356,-87.707291
MLS Listing,,Multi-Family (2-4 Unit),3856 W Grenshaw St,Chicago,IL,60624,159900,9,2.0,CHI - North Lawndale,,,1903,101,,,Active,,,http://www.redfin.com/IL/Chicago/3856-W-Grenshaw-St-60624/home/13257566,MRED,11139893,N,Y,41.8673072,-87.7224758
MLS Listing,,Vacant Land,1338 S Kedvale Ave,Chicago,IL,60623,25000,,,CHI - North Lawndale,,3049,,101,,,Active,,,http://www.redfin.com/IL/Chicago/1338-S-Kedvale-Ave-60623/home/21869670,MRED,11139115,N,Y,41.863129,-87.729088
MLS Listing,,Multi-Family (2-4 Unit),5440 W Quincy St,Chicago,IL,60644,149900,5,3.0,CHI - Austin,,3484,1915,106,,,Active,,,http://www.redfin.com/IL/Chicago/5440-W-Quincy-St-60644/unit-2/home/12564144,MRED,11135534,N,Y,41.877682,-87.7611689
MLS Listing,,Multi-Family (2-4 Unit),4121 W Arthington St,Chicago,IL,60624,230000,6,2.0,CHI - West Garfield Park,,,,106,,,Active,,,http://www.redfin.com/IL/Chicago/4121-W-Arthington-St-60624/home/13254899,MRED,11135244,N,Y,41.8697965,-87.7287474
MLS Listing,,Townhouse,707 S Kedzie Ave,Chicago,IL,60612,219900,2,3.5,CHI - East Garfield Park,1800,,2008,107,122,,Active,,,http://www.redfin.com/IL/Chicago/707-S-Kedzie-Ave-60612/home/39551512,MRED,11132813,N,Y,41.8724939,-87.7057224
MLS Listing,,Multi-Family (2-4 Unit),4350 W Monroe St,Chicago,IL,60624,360000,6,2.0,CHI - West Garfield Park,,3484,1900,107,,,Active,,,http://www.redfin.com/IL/Chicago/4350-W-Monroe-St-60624/home/13255644,MRED,11132554,N,Y,41.879904,-87.734981
MLS Listing,,Multi-Family (2-4 Unit),417 S Kilbourn Ave,Chicago,IL,60624,289900,8,3.0,CHI - West Garfield Park,,,,108,,,Active,,,http://www.redfin.com/IL/Chicago/417-S-Kilbourn-Ave-60624/unit-1/home/13255474,MRED,11131810,N,Y,41.8745819,-87.7374416
MLS Listing,,Multi-Family (2-4 Unit),2453 S Homan Ave,Chicago,IL,60623,209000,5,2.0,CHI - South Lawndale,,,1903,109,,,Active,,,http://www.redfin.com/IL/Chicago/2453-S-Homan-Ave-60623/home/14150400,MRED,11131207,N,Y,41.8465373,-87.709776
MLS Listing,,Multi-Family (2-4 Unit),3448 W 23rd St,Chicago,IL,60623,249900,6,2.0,CHI - South Lawndale,,,1890,112,,,Active,,,http://www.redfin.com/IL/Chicago/3448-W-23rd-St-60623/home/14151533,MRED,11128874,N,Y,41.8500737,-87.7120469
MLS Listing,,Single Family Residential,4950 W Kinzie St,Chicago,IL,60644,161000,3,1.5,CHI - Austin,1200,2448,1920,112,134,,Active,,,http://www.redfin.com/IL/Chicago/4950-W-Kinzie-St-60644/home/13263771,MRED,11127654,N,Y,41.8880099,-87.7500182
MLS Listing,,Multi-Family (2-4 Unit),2931 W Flournoy St,Chicago,IL,60612,299900,0,,CHI - East Garfield Park,,8276,,114,,,Active,,,http://www.redfin.com/IL/Chicago/2931-W-Flournoy-St-60612/home/175462789,MRED,11125838,N,Y,41.8724819,-87.6999217
MLS Listing,,Multi-Family (2-4 Unit),2644 W 25th St,Chicago,IL,60608,445000,9,5.0,CHI - South Lawndale,,1742,1912,116,,,Active,,,http://www.redfin.com/IL/Chicago/2644-W-25th-St-60608/home/14152183,MRED,11122205,N,Y,41.8466941,-87.6922162
MLS Listing,,Vacant Land,2244 S Avers Ave,Chicago,IL,60623,35000,,,CHI - South Lawndale,,3049,,117,,,Active,,,http://www.redfin.com/IL/Chicago/2244-S-Avers-Ave-60623/home/147714151,MRED,11121526,N,Y,41.850244,-87.721406
MLS Listing,,Vacant Land,1352 S Springfield Ave,Chicago,IL,60623,35000,,,CHI - North Lawndale,,4356,,117,,,Active,,,http://www.redfin.com/IL/Chicago/1352-S-Springfield-Ave-60623/home/147817121,MRED,11121516,N,Y,41.86286,-87.722969
MLS Listing,,Vacant Land,1648 S Saint Louis Ave,Chicago,IL,60623,35000,,,CHI - North Lawndale,,4356,,117,,,Active,,,http://www.redfin.com/IL/Chicago/1648-S-St-Louis-Ave-60623/home/148044740,MRED,11121508,N,Y,41.857598,-87.713076
MLS Listing,,Vacant Land,1626 S Saint Louis Ave,Chicago,IL,60623,35000,,,CHI - North Lawndale,,3049,,117,,,Active,,,http://www.redfin.com/IL/Chicago/1626-S-St-Louis-Ave-60623/home/147714017,MRED,11121499,N,Y,41.858187,-87.713092
MLS Listing,,Vacant Land,1606 S Saint Louis Ave,Chicago,IL,60623,35000,,,CHI - North Lawndale,,3049,,117,,,Active,,,http://www.redfin.com/IL/Chicago/1606-S-St-Louis-Ave-60623/home/147714015,MRED,11121487,N,Y,41.858735,-87.713105
MLS Listing,,Vacant Land,1616 S Saint Louis Ave,Chicago,IL,60623,35000,,,CHI - North Lawndale,,3049,,117,,,Active,,,http://www.redfin.com/IL/Chicago/1616-S-St-Louis-Ave-60623/home/147817279,MRED,11121477,N,Y,41.858461,-87.713099
MLS Listing,,Vacant Land,2116 S Spaulding Ave,Chicago,IL,60623,35000,,,CHI - South Lawndale,,2613,,118,,,Active,,,http://www.redfin.com/IL/Chicago/2116-S-Spaulding-Ave-60623/home/21708541,MRED,11121410,N,Y,41.853036,-87.70807
MLS Listing,,Vacant Land,2137 S Homan Ave,Chicago,IL,60623,35000,,,CHI - South Lawndale,,3049,,118,,,Active,,,http://www.redfin.com/IL/Chicago/2137-S-Homan-Ave-60623/home/21708498,MRED,11121403,N,Y,41.8525361,-87.7098026
MLS Listing,,Vacant Land,1452 S Springfield Ave,Chicago,IL,60623,35000,,,CHI - North Lawndale,,3920,,118,,,Active,,,http://www.redfin.com/IL/Chicago/1452-S-Springfield-Ave-60623/home/21708579,MRED,11121401,N,Y,41.860943,-87.72291
MLS Listing,,Vacant Land,1620 S Trumbull Ave,Chicago,IL,60623,35000,,,CHI - North Lawndale,,3049,,118,,,Active,,,http://www.redfin.com/IL/Chicago/1620-S-Trumbull-Ave-60623/home/88363292,MRED,11121390,N,Y,41.858348,-87.7118751
MLS Listing,,Vacant Land,1500 S Harding Ave,Chicago,IL,60623,35000,,,CHI - North Lawndale,,3920,,118,,,Active,,,http://www.redfin.com/IL/Chicago/1500-S-Harding-Ave-60623/home/21708497,MRED,11121393,N,Y,41.860563,-87.724132
MLS Listing,,Vacant Land,4523 W Adams St,Chicago,IL,60624,35000,,,CHI - West Garfield Park,,2613,,118,,,Active,,,http://www.redfin.com/IL/Chicago/4523-W-Adams-St-60624/home/22980748,MRED,11121388,N,Y,41.877563,-87.738797
MLS Listing,,Vacant Land,1519 S Lawndale Ave,Chicago,IL,60623,35000,,,CHI - North Lawndale,,2613,,118,,,Active,,,http://www.redfin.com/IL/Chicago/1519-S-Lawndale-Ave-60623/home/21708538,MRED,11121387,N,Y,41.8601711,-87.7173287
MLS Listing,,Vacant Land,1438 S Springfield Ave,Chicago,IL,60623,35000,,,CHI - North Lawndale,,3049,,118,,,Active,,,http://www.redfin.com/IL/Chicago/1438-S-Springfield-Ave-60623/home/88362641,MRED,11121383,N,Y,41.861346,-87.722922
MLS Listing,,Vacant Land,1436 S Springfield Ave,Chicago,IL,60623,35000,,,CHI - North Lawndale,,3049,,118,,,Active,,,http://www.redfin.com/IL/Chicago/1436-S-Springfield-Ave-60623/home/21708577,MRED,11121379,N,Y,41.861415,-87.722924
